41,2000,2000,"17,495","7,919","9,576",97.59,0.51,1.06,2.34,0.03,4.24,0.25,3.72,33.45447892,,20.99,7.79,29.63,22.26,19.33,"3,554",,971,27.32132808,2.46,28002.77663,44.90,20.90,22.00,4.70,7.60,,
42,2000,2000,"5,881","2,886","2,995",2.01,94.64,1.47,1.27,0.02,1.87,0.2,6.58,58.23333191,,31.16,10.05,31.01,18.07,9.72,"5,416",,"2,201",40.63884786,2.82,27663.00859,44.90,24.20,15.90,7.30,7.80,,
43,2000,2000,"6,935","3,184","3,751",34.52,56.02,0.15,0.36,0.04,1.11,0.12,0.72,10.6416843,,28.4,8.92,30.40,21.56,10.73,"4,680",,"1,528",32.64957265,2.42,22286.96347,54.80,18.90,11.00,6.40,9.00,,
44,2000,2000,"15,761","7,070","8,691",97.06,1.05,0.26,1.64,0,0.87,0.09,0.8,14.30384971,,32.36,10.31,28.45,18.77,10.12,"2,851",,"1,122",39.35461242,2.53,14899.6186,69.70,13.30,8.00,4.90,4.10,,
45,2000,2000,"20,965","9,757","11,208",71.17,24.63,0.22,0.19,0.01,0.86,0.07,0.62,9.435911801,,27.22,8.2,24.97,24.5,15.11,"4,860",,"1,802",37.0781893,2.77,26011.50075,48.50,20.20,16.00,7.00,8.30,,
46,2000,2000,"8,011","3,650","4,361",81.11,13.86,0.13,1.53,0,1.45,0.02,0.69,29.3153734,,27.96,10.25,31.54,19.43,10.81,"2,162",,735,33.99629972,2.35,17063.43753,62.10,13.90,11.10,4.60,8.40,,
47,2000,2000,"10,404","4,705","5,699",95.37,2.25,0.13,0.27,0.02,0.7,0.07,0.7,3.340825381,,31.17,8.85,27.45,19.98,12.55,"6,418",,"2,539",39.56061078,2.73,18924.32683,63.60,17.30,11.40,4.00,3.60,,
48,2000,2000,"5,701","2,737","2,964",44.34,48.38,0.17,0.78,0.07,0.85,0.1,1.38,8.570518836,,19.69,8.21,34.31,23.14,14.64,"2,568",,653,25.42834891,2.34,39353.95991,30.70,20.10,22.10,11.90,15.20,,
49,2000,2000,"7,631","3,490","4,141",68.68,27.13,1.15,1.2,0,2.75,0.36,3.99,53.48536235,,30.01,8.52,27.93,20.29,13.25,"2,760",,"1,041",37.7173913,2.60,23922.14564,51.40,19.80,14.60,5.60,8.70,,
50,2000,2000,,,,,,0.16,0.25,0.03,0.8,0.07,0.58,4.178373416,,30.64,9.73,25.79,21.62,12.22,"5,465",,"2,332",42.6715462,2.85,21218.38,56.30,18.10,13.40,4.80,7.50,,
51,2000,2000,,,,,,0.22,1.12,0.06,1.49,0.1,1.21,41.54896816,,29.92,9.33,28.83,20.35,11.56,"7,482",,"2,975",39.7620957,2.79,23070.37971,52.80,22.30,15.00,4.20,5.70,,
52,2000,2000,,,,,,0.29,1.55,0.06,1.56,0.06,1.51,22.51800017,,29.09,9.46,30.05,22.88,8.53,"2,980",,"1,213",40.70469799,2.67,32491.88014,41.60,20.00,18.50,10.00,9.90,,
53,2000,2000,,,,,,0.15,0.59,0.05,0.93,0.05,0.62,7.272014306,,30.28,10.1,26.94,20.19,12.49,"4,447",,"1,501",33.75309197,2.32,14486.98149,68.50,14.80,7.90,2.90,6.00,,
54,2000,2000,,,,,,0.37,4.53,0.04,1.19,0.04,1.12,55.65,,27.54,10.19,33.15,19.08,10.03,"2,168",,799,36.85424354,2.62,22270.95693,54.50,20.10,13.80,5.90,5.70,,
55,2000,2000,,,,,,0.29,0.98,0.01,0.84,0.2,1.87,44.75108011,,34.83,9.46,28.74,18.84,8.12,"2,657",,"1,277",48.06172375,2.90,28345.5857,42.90,24.60,16.20,8.20,8.10,,
